SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168215.097
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72208.424
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.118,0,0,0,0,1074.093,0,0,0,83566.939
137,23.29,30.081,0,0,0,0,0,0,0,0,5.055,103.602,7.489,0,26.794,1.439,0.001,0,0,1.498,4.064,0,4.476,0.001,2.372,0.001,0,0,0,1.522,0,5.453,8.469,3.538,6.718,0.001,0.001,45.295,0,0.001,4.938,0,0,0,1.472,2.105,5.004,5.05,2.842,6.768,0,0,0.972,0,0,0,0,1.051,0,0,0,0.001,0.001,0.001,0.001,3.73,0.001,0.691,1.651,0.001,2.158,0,9.323,2.347,765.24,0,0,0,0.001,0,170.014,0,0,0,0,1.475,0,0,97.851,147.399,78.367,397.608,71.905,419.571,315.501,12.397,29.759,12.42,937.704,31.801,55.113,0,185.361,374.33,156.966,0,809.829,498.51,36.834,1124.082,167.142,2346.198,216.804,7.904,504.55,58.64,130.341,22.604,109.648,205.269,35.559,312.822,48.216,10.343,208.178,23.103,12.157,46.864,2.44,17.325,2.313,52.634,26.386,30.816,7.486,5.622,6.765,6.784,12.882,0,0,38.132,116.287,143.011,105.966,3371.988,1.764,0,2.51,0,5.008,0,1.532,0,6.916,43.847,108.131,44.96,0,0,509.365,111.004,32.787,0,0,0,56860.2
138,24.163,30.865,0,0,0,0,0,0,0,0,7.186,84.156,3.65,3.248,157.466,2.338,0.001,0,0,2.434,4.401,0,9.695,4.121,5.779,0.001,0,2.195,0,2.473,1.468,5.537,7.644,3.831,7.503,1.831,1.065,16.466,2.213,9.662,5.348,1.083,1.134,0,2.392,5.128,5.69,6.154,2.308,9.16,0.984,0.919,1.579,0,0,0,0,3.414,0,0,0,0,0.001,3.277,4.221,8.08,2.53,0.561,1.341,0,4.382,0,8.835,3.812,577.802,10.958,1.17,2.724,0.001,0,0,0,0,0,0,4.791,0,0.973,73.126,19.313,74.267,400.938,17567.8,408.215,314.815,10.825,27.396,9.08,1276.643,31.448,78.344,0,98.649,179.764,153.836,12.387,679.933,230.13,34.708,83.79,65.484,55.751,58.703,8.254,432.616,47.633,42.351,27.542,46.878,50.618,38.075,2.661,975.136,6.721,186.841,20.33,15.8,13.843,5.947,17.591,3.758,16.627,20.362,36.713,7.818,5.709,1.099,9078.051,5.813,1949.618,0,1.936,4.343,7.495,11.738,203.159,2.865,0.895,3.059,0,8.137,0,1.244,3.844,0,44.521,8.983,36.499,12.764,0,608.202,0,2.131,0,0,0,29959.611
139,0.001,0.001,0,0,0,0,0,0,0,0,0,15.53,3.143,0,3.309,0,0.001,0,0,0.001,0,0,1.566,0.001,0.001,0.001,0,1.417,0,0,0,1.431,0.988,2.475,0.001,0.001,0.001,2.503,0,1.249,1.727,0,0,0,0,0.001,0.001,0,0,0.002,0,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0.001,0.001,521.726,362.141,471.459,7.037,513.435,0,0,0,14.442,0,0,328.02,0,0,53.393,9681.399,726.382,50.355,222.396,0,0,13.659,0,0,918.014,13.058,2.066,0,120.728,276.688,51.92,0,149.966,325.868,12.368,160.972,125.868,3477.813,165.885,1.185,166.676,22.67,93.254,2.965,22.204,273.091,3.392,1.719,3.892,0,53.466,8.081,0,8.941,0,11.362,0,82.845,15.228,4.312,0,0,1150.006,6546.952,4498.191,10210.188,5.664,0,0,101.658,27.798,471.66,3.701,0,2.634,0,0,0,1.608,0,281.597,0,633.085,47.129,0,0,0,0,0.001,0,0,0,15617.94
140,0.001,0.001,0,0,0,0,0,0,0,0,0.66,72.093,9.38,12.521,52.643,4.506,3.234,3.159,5.34,9.381,14.139,1.486,23.358,10.589,12.376,3.303,0,11.28,1.108,6.356,5.657,19.925,11.787,27.078,10.517,4.705,4.105,37.34,5.687,26.074,17.18,4.173,4.367,5.81,6.146,10.982,12.536,10.543,2.966,23.546,2.529,3.541,3.044,0,0,0,0.001,1.097,0,1.217,0,0.001,3.92,0.001,10.847,20.766,5.418,2.163,3.446,0.001,10.14,0,8.111,6.123,2655.804,100.911,94.696,108.493,650.66,0,1.259,0,73.625,31.858,0,23.086,3.909,7.503,171.589,6942.65,22313.754,221.822,5211.44,1200.648,437.057,69.874,121.143,0,4771.095,70.717,168.429,0,221.278,449.701,284.94,47.751,383.588,324.147,67.667,4259.813,57.461,1419.6,35.359,17.678,490.074,54.765,39.578,33.917,140.553,49.739,57.362,82.058,2.581,19.432,281.116,46.22,35.529,54.845,12.737,65.552,3.622,1045.36,154.242,87.919,21.21,224.472,2486.998,9.442,3416.711,0,4.225,121.895,358.558,11.236,158.369,708.328,22.091,1.15,11.791,2.153,3.921,0,9.594,858.2,20.214,7.628,10.261,46.879,29.092,0,119.118,31.057,832.487,0,0,0,2301.118
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28440.375
142,0.004,0.003,0,0,0.001,0.001,0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.004,0.001,0.002,0.003,0.001,0.001,0.001,0.004,0.005,0.003,0.002,0.001,0,0.001,0.001,0.003,0.001,0.002,0.004,0.004,0.002,0.004,0.002,0.007,0.001,0.001,0.002,0.002,0.001,0.006,0.002,0.001,0.001,0.009,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.004,0,0.001,0.002,0.003,0.003,0.006,0.005,0.004,0.002,0,0.002,0.002,0.003,0.001,0.004,0.003,0.007,0.001,0.001,0.001,0.006,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.006,0.001,0.002,0,0.001,0.001,0.003,0.001,0.002,0.001,0,0.001,0.001,0.001,0.003,0.003,0.001,0.001,0.003,1723.315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,574.45,0.001,7.549,39.89,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,105.557,0.001,0.001,0.001,0.001,0.001,871.409,894.749,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,206.811,0.002,0.001,0.001,0.001,0.002,0.001,0,0,22535.053
143,0.003,0.003,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.001,0.003,0.005,0.003,0.002,0.001,0,0.001,0.001,0.003,0.001,0.002,0.004,0.004,0.002,0.003,0.002,0.006,0.001,0.001,0.002,0.002,0.001,0.005,0.002,0.001,0.001,0.008,0.001,0.002,0.002,0.002,0.002,0.001,0.002,0.004,0,0.001,0.001,0.002,0.003,0.005,0.004,0.004,0.002,0,0.001,0.002,0.003,0,0.003,0.003,0.006,0,0.001,0.001,0.005,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.001,0.006,0.001,0.002,0,0.001,0.001,0.003,0.001,0.002,0.001,0,0.001,0.001,0.001,0.003,0.002,0.001,0.001,0.002,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1078.904,0.001,0,0.002,0.001,0,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0,181.708,0.002,0.001,0.001,0,457.489,0,0,0,135691.441
144,17.216,28.099,0,0,0,0,0.001,0,0,0,10.28,92.419,19.937,0,195.792,2.129,0.001,0,0.001,2.216,8.013,0,13.238,5.002,3.508,0.001,0.001,1.998,1.57,4.503,1.336,8.065,11.134,6.976,9.935,0.001,0.001,22.924,2.015,17.592,7.303,1.971,0.001,0.001,4.354,3.114,7.401,9.337,4.202,8.34,1.792,0.001,1.438,0.001,0.001,0,0.001,1.555,0,0,0.001,0.001,0.001,0.002,3.846,12.873,3.071,1.021,2.441,0.001,4.787,1.796,11.491,6.94,958.999,11.638,59.633,4.959,974.793,0,0,0,0,0,0,10.904,0,1.772,92.619,24.615,94.169,486.656,82.76,507.575,383.081,13.292,32.276,11.021,8.225,38.853,90.242,0,130.768,243.73,194.296,15.035,848.785,362.593,58.834,117.35,98.871,1519.924,90.181,10.019,538.926,61.621,61.335,33.431,73.97,111.133,52.59,4.844,60.339,10.707,394.006,25.626,25.171,14.702,7.219,22.419,5.132,21.623,42.926,45.575,44.287,8.315,2.001,257.524,95.256,0,0,3.525,3.954,9.097,283.162,1518.233,5.217,1.63,3.713,1.525,18.518,0,2.266,5.249,0,54.039,16.355,66.294,9.548,0,230.526,0,902.123,0,0,0,104755.339
145,0,0.872,0,0,0,0,1.928,1.679,0,2.918,69.966,964.723,122.108,5.139,357.678,18.233,5.122,5.001,7.514,26.401,45.516,3.137,87.109,32.597,57.472,9.298,2.151,14.882,8.186,32.707,11.942,63.081,99.008,49.364,78.165,14.894,15.161,199.647,18.757,104.841,51.678,8.809,9.991,8.432,18.65,46.942,58.986,61.9,24.261,93.801,16.689,14.327,19.814,0,0,0,0.893,24.307,0,3.853,0.949,1.556,10.343,48.877,30.055,82.873,25.733,7.608,19.093,1.863,52.9,5.351,83.88,40.065,2888.055,26.008,45.214,48.02,303.98,0,9.299,0,0,0,4.867,269.659,1.031,9.899,720.11,223.971,739.248,3823.398,640.67,3959.635,3033.835,104.82,254.083,86.885,11827.081,303.887,756.793,127.158,812.142,1375.941,1644.689,181.998,6753.748,3601.316,396.868,569.656,478.686,937.203,286.121,80.232,4055.68,428.419,255.86,263.035,486.369,254.409,475.444,25.261,433.806,82.039,1821.135,202.557,195.535,147.064,59.15,177.741,37.594,170.735,188.95,70.162,3.535,64.263,9.689,39.861,56.766,7.792,1.487,18.379,96.451,60.988,332.977,2089.633,36.917,9.107,29.73,5.681,71.731,0,15.19,40.402,0,411.602,89.344,24.753,1982.347,0,1286.374,223.78,1429.237,0,0,0,235286.744
146,254.771,299.608,0.518,2.432,2.772,4.89,24.529,3.337,12.379,12.763,217.031,3213.93,237.503,8.174,693.139,41.606,19.008,42.416,26.893,65.61,103.248,7.484,182.983,74.064,135.03,30.501,8.552,55.623,15.81,58.688,30.865,143.337,144.287,170.458,141.975,55.279,29.856,346.819,38.187,210.529,119.685,19.848,23.219,21.948,45.139,87.564,113.106,113.939,41.076,200.586,38.249,26.751,31.514,0.001,0.001,5.967,4.259,37.741,0,8.17,13.559,11.141,20.838,74.207,68.288,163.4,59.117,15.731,34.705,8.885,98.32,9.575,148.386,77.088,11337.08,937.607,1016.926,1598.111,6970.789,12926.001,2.113,12.915,1220.935,223.347,41.283,413.353,1619.126,318.062,1032.105,516.542,1138.503,5573.114,797.273,9259.361,4912.059,397.488,2868.692,103.362,53734.598,736.457,1650.192,3815.043,2350.953,5443.194,6240.501,1514.199,14312.62,11069.096,3041.332,2062.378,2222.253,7351.947,1707.595,303.689,7477.47,1361.445,1369.333,696.836,901.635,3796.122,712.235,470.683,1318.229,167.622,11526.048,404.787,1940.65,12707.784,124.002,445.837,58.775,16603.54,7822.258,970.052,1068.948,716.663,18.965,320.974,372.441,16.524,36.644,279.812,957.969,352.99,8254.813,8603.923,179.238,16.414,171.547,18.071,890.803,0,55.026,276.741,352.686,560.173,227.15,39.371,1179.84,115.431,7909.036,2948.88,3817.841,0,0,0,993857.817
147,46.418,34.081,0.707,3.32,0,0,5.023,4.373,3.622,8.553,25.865,80.243,15.047,0,850.501,23.751,21.159,22.8,39.161,62.323,82.62,8.173,46.034,63.093,93.584,15.14,0,31.988,13.711,27.311,80.377,99.794,49.298,110.004,218.107,103.482,35.744,121.507,28.344,170.761,108.659,21.995,31.036,26.961,48.592,87.576,53.143,74.296,34.664,113.298,14.785,22.721,22.33,0.932,4.02,0,86.091,36.209,0,2.509,6.17,10.138,13.474,104.194,20.507,124.916,66.304,2.973,28.425,6.065,21.682,2.614,46.831,24.416,2720.902,170.209,344.107,405.414,1300.222,0,6.057,0,5602.269,691.837,207.102,456.039,0,124.658,547.69,76.764,455.736,479.63,453.69,503.371,438.823,5.115,407.161,5.347,1814.459,883.033,627.141,65.806,95.555,87.849,208.134,16.414,268.591,138.789,76.123,102.489,97.354,1236.456,191.228,37.27,105.6,69.763,37.413,60.827,1347.258,63.128,818.86,1.175,51.455,45.272,279.967,40.064,52.341,119.229,192.638,34.188,56.444,1417.392,105.087,32.433,11.511,19.164,9.709,12.982,15.406,6.767,10.651,34.204,15.346,92.691,291.198,1426.988,145.543,16.609,45.935,14.062,41.331,4.011,20.887,54.33,0,15.732,39.678,32.245,74.285,10.505,1651.804,23.814,444.295,0,0,0,186596.066
148,74.299,56.134,0.698,3.281,0,0,22.338,3.782,5.011,16.906,125.539,152.768,179.505,102.079,1005.909,10.205,7.702,8.584,24.186,25.486,49.949,5.048,27.507,25.18,35.313,8.229,4.149,19.158,8.281,31.309,51.887,60.924,34.705,77.771,126.226,59.12,24.168,93.015,28.012,95.334,66.529,9.45,11.873,10.855,33.405,87.289,53.937,60.886,27.203,91.968,12.029,17.642,13.79,0,3.974,0,40.242,34.288,0,1.653,0,4.008,5.326,68.645,7.369,74.949,50.803,1.469,16.386,1.199,19.13,1.722,73.836,39.939,3171.048,467.151,408.479,426.799,1717.483,467.004,20.522,5.535,402.6,271.187,22.973,405.711,41.159,177.566,724.438,101.147,868.324,544.478,485.706,417.888,455.758,3.297,377.751,5.284,198.747,1104.042,810.981,89.699,133.714,125.214,303.688,37.849,699.762,739.869,403.304,136.92,136.645,1547.24,326.709,64.055,296.51,108.338,57.979,398.739,1353.235,92.278,976.575,195.123,728.56,35.939,538.894,445.081,79.312,199.399,250.945,76.785,91.053,2166.913,198.345,55.361,16.685,43.857,29.744,43.298,48.72,65.206,33.491,81.124,115.639,263.898,278.379,2349.096,377.713,28.137,127.282,37.301,146.509,6.607,266.163,116.611,3.924,24.616,88.879,31.868,6697.73,8.305,6276.834,1295.19,2859.541,0,0,0,7317.225
149,15.891,7.576,1.751,8.224,0,0,2.393,0,0,0.906,9.51,225.973,0,37.359,2107.575,56.077,51.979,59.993,93.272,146.394,197.244,20.441,110.153,153.74,230.19,38.226,2.673,75.726,32.657,67.651,190.822,237.686,119.029,269.26,564.82,248.01,86.926,288.59,68.905,414.035,258.8,52.842,75.347,63.739,116.741,219.371,127.259,177.819,83.532,279.877,35.627,56.436,53.852,1.777,10.534,0,208.375,90.558,0,7.979,16.459,25.115,34.235,253.681,49.733,298.371,158.985,7.554,64.317,18.489,52.381,5.811,117.916,62.564,5547.942,432.681,831.89,997.121,3128.14,41.431,0.824,0,723.327,69.962,72.48,103.83,7.68,298.955,1316.512,183.646,1096.063,1155.257,1076.818,1207.292,1131.719,11.653,969.765,13.585,340.861,2114.523,1499.088,0,227.954,199.578,503.891,45.175,1004.929,309.146,181.308,244.105,221.792,2883.214,441.566,89.541,247.524,168.797,80.197,148.739,3240.421,146.597,1870.777,2.239,212.147,101.818,671.794,96.082,127.988,288.346,462.157,84.388,136.019,3416.382,254.352,78.651,27.783,45.163,25.9,32.466,38.162,19.342,25.83,84.725,73.103,221.821,721.968,3426.855,349.665,39.935,109.835,34.55,99.297,8.917,51.319,133.446,15.131,37.47,94.085,30.716,11661.963,0,1231.167,438.897,1335.309,0,0,0,19.814
150,0.001,0,0.791,3.714,1.058,0,51.509,20.385,0,1.772,38.524,106.705,498.966,0.892,1497.144,5.776,5.191,3.036,7.986,14.024,19.028,1.905,9.98,11.311,15.862,0.706,0,7.229,2.13,5.092,18.128,20.976,11.331,25.242,54.48,22.609,7.892,27.12,5.467,37.405,26.424,4.457,6.535,5.585,9.847,23.222,11.381,16.048,7.603,22.632,2.431,5.295,4.554,0,0.937,0,19.522,3.514,0,0,0,0.945,1.675,21.584,1.738,26.617,13.195,0.462,6.624,0,1.444,0,8.316,3.139,2443.314,209.053,357.385,467.647,1382.457,0,8.872,229.73,964.399,462.384,3.94,578.996,5.01,129.832,576.017,77.92,678.213,495.266,478.121,191.737,500.27,1.037,385.531,5.816,2811.148,923.061,657.049,67.691,228.75,91.343,296.742,15.301,937.78,639.613,133.055,104.388,109.17,1457.104,503.068,1119.351,235.947,107.357,188.649,692.726,2179.854,176.545,1230.44,531.365,109.994,6.919,293.125,43.788,55.298,120.646,202.434,34.767,58.034,1546.249,120.909,37.105,12.877,26.327,13.576,133.12,22.979,14.194,11.734,36.668,33.977,118.296,224.738,1684.746,155.733,16.957,49.538,42.775,52.768,3.739,31.768,58.561,5.552,19.554,53.428,30.059,119.316,68.548,1055.721,379.695,4285.27,0,0,0,20534.52
151,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,680.284,0,0,0,0,0,0,43.455,0,0,0,0,38.045,0,0,0,97683.366
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21034.191
153,0.001,0,0,0,0,18.44,0,0,0,0,0,0,3.181,0,0.001,0,0.001,0,0,0,0,0,2.113,0.001,0.001,5.977,0,0.956,0,0,0,0,0,0.835,0.001,1.596,0,3.377,0,56.441,25.637,0,0,16.753,3.127,0.001,0,0,85.503,3.191,13.734,0,0,0,0,0,0,0.001,0,0,0,0,0.001,0.001,18.386,1.761,10.29,0,12.854,0,0.001,0,14.301,0.832,1123.916,429,57.096,67.657,510.921,1.43,21.343,0,6.09,91.523,0,699.469,9.279,0,0,11.782,24.274,0,0.001,0,0,0,0,0,731.233,0,79.437,0,19.61,46.672,3.624,0,83.517,79.077,303.561,52.434,109.957,0,44.771,0.799,47.961,9.833,26.007,12.003,89.891,46.714,17.166,8.117,40.265,3.661,284.479,321.693,108.45,295.606,60.477,41.398,13.104,2959.496,575.403,187.637,34.074,57.72,0,3.202,4.054,0,0.955,13.499,29.337,115.408,235.308,1081.013,179.815,74.912,13.33,6.572,726.061,0,616.082,263.004,35.258,10.348,16.53,31.836,149.536,39.386,807.99,503.154,1127.507,0,0,0,13986.191
154,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.001,0,0,0.001,0,0,0,0.001,0.002,0.001,0.001,0,0,0,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0.001,0.001,0,0.002,0.001,0,0,0.003,0,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0.001,0.001,0.002,0.001,0.001,0.001,0,0,0.001,0.001,0,0.001,0.001,5170.43,30.382,0,0,981.29,2.73,0,0,6.974,0,0,0,0,0,10.578,0.001,869.244,18.528,24.699,107.027,128.957,0,8.043,1.678,278.294,0,0.001,0,123.803,1810.231,942.988,374.357,24.524,3121.625,901.929,571.865,422.364,26.848,3.052,68.661,0,91.755,1.601,0,0,76.777,0,0,1.671,2.795,55.083,10.407,6.571,0,19.787,11.706,0,3.951,16.045,105.495,0,0,235.86,6.112,7.737,0,0,28.985,88.506,78.965,105.77,4.727,0,0,0,2.787,0,0,0,0,0,0,1.66,60.691,0.001,43.521,116.602,0,4598.25,0,0,0,86557.564
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111395.553
156,0.021,0.017,0.001,0.003,0.004,0.005,0.009,0.002,0.005,0.007,0.003,0.004,0.004,0.004,0.051,0.008,0.021,0.004,0.009,0.016,0.007,0.004,0.008,0.023,0.032,0.017,0.011,0.004,0.003,0.008,0.007,0.019,0.005,0.013,0.025,0.024,0.014,0.023,0.011,0.039,0.004,0.004,0.011,0.011,0.008,0.034,0.014,0.007,0.004,0.052,0.01,0.012,0.011,0.011,0.011,0.005,0.013,0.026,0.003,0.006,0.009,0.015,0.02,0.033,0.028,0.024,0.014,0.002,0.009,0.014,0.021,0.003,0.021,0.019,0.041,0.003,0.004,0.005,0.036,0.005,0.003,0.002,0.005,0.005,0.008,0.004,0.005,0.003,0.011,0.013,0.013,0.009,0.038,0.005,0.011,0.001,0.005,0.003,0.019,0.004,0.011,0.009,0.003,0.006,0.005,0.007,0.018,0.015,0.004,0.007,0.016,0.005,0.006,0.003,0.006,0.004,0.003,0.004,0.005,0.005,0.004,0.004,0.003,0.003,0.004,0.005,0.007,0.004,0.007,0.006,0.003,0.004,0.007,0.006,0.003,0.004,0.004,0.006,0.004,0.006,0.004,0.006,0.004,0.004,0.003,0.014,0.005,0.003,0.003,0.003,0.003,0.005,0.004,0.003,0.004,0.005,7504.04,1219.983,0.012,0.008,0.008,0.003,0.014,0.003,0,0,86725.78
157,26.986,20.963,0,0,0,0,16.551,1.921,0.636,1.252,8.767,72.579,38.719,1.261,410.907,0.454,0.488,0.954,1.613,3.777,5.125,0.449,6.114,6.397,3.738,1.331,0,2.981,0.669,2.88,1.709,6.448,3.857,10.037,1.853,1.421,0.826,13.157,2.147,8.625,4.151,0.84,1.319,0.878,2.32,3.317,4.417,3.184,0.896,6.756,1.146,1.426,0.919,0,0,0,0,0.331,0,0.368,0,0,0.395,0,2.458,5.096,1.309,0.653,1.561,0,4.763,0.383,3.919,2.589,435.75,26.934,17.251,10.042,271.879,33.115,14.825,0,60.201,18.678,1.857,18.594,5.312,10.198,30.848,17.988,74.629,65.915,17.096,919.652,1070.141,14.753,912.825,0.392,29094.15,19.179,68.259,1561.151,48.36,62.344,73.688,8.012,251.01,85.878,165.82,25.014,25.408,201.566,9.967,4.627,67.748,13.135,7.097,8.462,39.418,12.711,12.739,2.065,1.949,15.324,143.19,50.983,46.756,28.652,10.771,19.116,22.609,138.274,48.246,38.859,0.337,0.443,0,2.139,59.561,0.743,0,1.503,0,3.878,3.796,157.143,8.34,3.822,8.705,0.65,111.315,0,4.347,6.34,9.158,14.975,12.396,14.171,0.862,1.846,0,0,7.442,806.714,0,0,72269.925
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19734.808
