SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
137,17.6647086,15.90827447,1.25906E-05,4.70379E-05,0.000120134,0.000134856,9.54156E-05,9.72677E-05,0.000172583,0.000203922,7.691881131,60.91561514,4.714436933,9.07735E-05,16.37045107,0.8412523,0.000405772,9.19853E-05,0.000182148,0.789834043,2.225712266,8.40592E-05,3.074646773,0.000485514,1.434239307,0.000557269,0.000192262,8.67904E-05,9.91376E-05,0.984915992,0.00029712,3.7497933,8.645834222,2.817313918,6.137879328,0.000601448,0.000402201,34.99486462,0.000292071,0.001149772,2.726740708,9.88566E-05,0.000270753,0.000277158,1.183834667,1.923560024,4.4753499,4.185843297,2.143957755,5.773215919,0.000303337,0.000431024,0.863271211,0.00026753,0.000279973,8.13411E-05,0.000320193,0.933733685,0.000114203,0.000201138,0.000202851,0.000378405,0.000563926,0.000286666,0.000399116,2.87520639,0.000505054,0.650970325,0.904056356,0.000261277,1.948304836,8.80088E-05,6.681991876,1.584493716,494.6755916,0.000101353,9.86445E-05,0.000102821,0.000560175,9.69212E-05,134.8435845,9.62732E-05,9.66246E-05,9.65351E-05,9.66462E-05,0.891303104,0.000110545,9.68874E-05,25.16364076,60.68275933,47.25856516,102.4792028,38.79041326,430.2402226,156.911406,38.5406699,28.8986048,9.716185284,584.5080408,19.59280906,25.58997887,0.000110058,168.974646,210.541411,89.52735647,0.000115208,346.4914389,196.480148,16.8027116,487.1856824,85.46020019,1257.306459,106.1833055,5.080741656,244.977848,32.78456701,78.89677983,18.56668171,47.58879405,98.83922046,21.11907739,250.9447529,42.55935982,6.378317994,124.8609025,16.96056532,6.670235238,28.78366074,1.232723773,9.692474844,1.39506384,35.28582413,19.43889614,17.47280346,5.069487274,3.627718075,4.285342635,4.260769243,6.72568624,0.000122742,8.57114E-05,20.37719648,82.98381307,85.13089256,84.93839953,1858.946662,0.85304799,0.000103653,1.787169228,8.05117E-05,3.366905887,9.24128E-05,1.115725327,7.96687E-05,6.07730898,26.25051517,86.94392286,44.4864914,0.000279341,0.000170332,274.1700754,57.61595817,23.978303,8.25666E-05,0,0,37327.02714
138,21.30098847,18.97215653,1.18871E-05,4.44094E-05,0.00011342,0.000127321,9.00838E-05,9.18323E-05,0.000162939,0.000192527,12.70853055,57.51163164,2.67059564,2.571030853,111.8190108,1.588155982,0.000383097,8.68451E-05,0.000171969,1.491172277,2.801873043,7.9362E-05,7.740791686,2.750983727,4.061675343,0.000526129,0.000181518,1.63880975,9.35978E-05,1.859804215,1.869970481,4.425228535,9.069659135,3.546420039,7.967832918,1.419754943,0.949189583,14.78579773,1.838527232,9.039544757,3.432492787,0.933324285,0.851800435,0.00026167,2.235123521,5.445100805,5.915188399,5.92792268,2.024152729,9.082460329,0.952797744,1.017310444,1.629817973,0.00025258,0.000264328,7.67958E-05,0.0003023,3.524122851,0.000107821,0.000189898,0.000191515,0.00035726,0.000532413,0.902210829,1.883979492,7.237901527,2.860898891,0.614593901,0.853537406,0.000246677,4.598288988,8.30908E-05,7.359981531,2.990683377,434.1221058,11.48272289,0.931322168,1.941502313,0.000528872,9.15052E-05,9.02897E-05,9.08935E-05,9.12251E-05,9.11407E-05,9.12456E-05,3.365987239,0.000104368,0.914732774,21.8568896,9.241094403,52.05396449,120.106717,11330.29564,486.525224,181.9783131,39.11603069,30.9215619,8.255917649,925.5637872,22.51925175,42.27967643,0.000103908,104.5211557,117.5155435,101.980695,6.526202137,338.1237403,105.4212116,18.40197419,42.20824049,38.91544073,34.72503138,33.41658314,6.167350587,244.1377658,30.95255522,29.7952013,26.29375465,23.64711445,28.32808786,26.28314395,2.480857405,1000.407098,4.817516483,130.2490529,17.34720396,10.07600067,9.881898486,3.491516358,11.43857042,2.634214479,12.95546051,17.43489704,24.19474607,6.15368925,4.281250078,0.809175272,6626.688484,3.527696002,1179.687149,8.09218E-05,1.202407026,3.602144911,5.185403344,10.93527482,130.1749809,1.610758807,0.978606356,2.530952484,7.60127E-05,6.35752428,8.72487E-05,1.053378249,3.008670524,0.000114754,30.97953529,8.395104829,41.9748948,9.442718201,0.000160814,380.4944238,5.60787E-05,1.811307502,7.79527E-05,0,0,21067.32233
139,0.000559755,0.000318689,1.198E-05,4.47566E-05,0.000114307,0.000128316,9.07881E-05,9.25503E-05,0.000164213,0.000194032,0.000183114,8.280183745,1.794317124,8.63711E-05,1.833266938,0.000160057,0.000386092,8.75241E-05,0.000173314,0.000300344,0.000141189,7.99825E-05,0.975241808,0.000461967,0.000682149,0.000530242,0.000182938,0.82581139,9.43296E-05,0.000187435,0.00028271,0.892251081,0.914139551,1.787207921,0.000802988,0.000572278,0.000382695,1.753602934,0.000277906,0.911857751,0.864832431,9.40621E-05,0.000257622,0.000263716,0.00022526,0.001097472,0.000425872,0.000199143,0.000101999,0.001556225,0.000288626,0.00041012,0.000328752,0.000254555,0.000266394,7.73962E-05,0.000304664,0.000800095,0.000108664,0.000191383,0.000193013,0.000360053,0.000536576,0.000272763,0.000379759,0.000638295,0.000480559,6.19399E-05,0.000172048,0.000248606,0.000649114,8.37405E-05,0.000529857,0.000452286,305.8155464,296.0631387,292.8443571,3.913363889,194.5441514,9.22206E-05,9.09956E-05,9.16041E-05,7.355070911,9.18533E-05,9.1959E-05,179.7921228,0.000105184,9.21885E-05,12.45048302,3614.126301,397.199558,11.76833885,111.9848064,0.000183989,0.000184322,38.50507187,0.00018331,9.24496E-05,519.2436491,7.294923796,0.869737741,0.00010472,99.79423025,141.1132544,26.85191796,0.00010962,58.18182984,116.4613317,5.116096548,63.26200617,58.35642049,1689.963965,73.67029824,0.690618889,73.38230631,11.49273179,51.18435515,2.208277693,8.738399768,119.2364434,1.826802666,1.250126992,3.115021973,6.06898E-05,29.0782226,5.379333244,0.000126935,4.979580044,0.000117294,5.764001431,6.63703E-05,50.36176062,10.17269975,2.216719331,6.89089E-05,8.62945E-05,660.5564634,3728.445849,2129.611094,4819.875993,3.262178403,0.000121181,9.07577E-05,54.8724268,20.20474912,235.7786978,1.623352522,9.86258E-05,1.700493821,7.6607E-05,8.00904E-05,8.79309E-05,1.061614084,7.58048E-05,224.3636119,0.000104072,461.5804769,42.28437819,0.000265794,0.000162071,0.000142554,5.65172E-05,0.000350295,7.85622E-05,0,0,11547.4413
140,0.000614213,0.000349694,1.31455E-05,4.9111E-05,0.000125428,0.0001408,9.96209E-05,0.000101555,0.000180189,0.000212909,1.003948627,42.40023164,5.906659427,8.529672221,32.17150796,2.634344884,1.6904924,1.920786898,2.852363643,4.945692066,7.746409402,0.877639604,16.05041719,6.083634833,7.485597312,2.908442208,0.000200736,7.249237521,1.03506935,4.113400748,6.203716701,13.70544793,12.03580893,21.56969328,9.611967539,3.140024126,3.149515073,28.85667104,4.066103238,20.99491165,9.489720936,3.096404002,2.823859457,3.85861387,4.943508939,10.03599212,11.21428116,8.740727228,2.238448349,20.0914819,2.107128176,3.375033602,2.703413161,0.000279321,0.000292312,8.49261E-05,0.000334305,0.974886105,0.000119236,1.043752732,0.000211791,0.000395082,2.937294718,0.0002993,4.16618948,16.00906944,5.272853304,2.03898157,1.887860967,0.000272792,9.157394054,9.18876E-05,5.815003154,4.134678781,1717.25223,91.005133,64.88499706,66.55848152,271.9614137,0.000101193,0.998486115,0.000100516,41.36206453,17.13425034,0.000100906,13.95878224,2.308339312,6.069449319,44.13809778,2858.979201,13459.7396,57.18739219,2903.016494,1231.507336,217.4238839,217.292068,117.6714922,0.000101444,2976.87347,43.58086081,78.22527222,0.000114908,201.7698298,253.0010647,162.5619014,21.65137964,164.1648567,127.7917875,30.87613244,1846.725588,29.38774149,760.9529864,17.32236244,11.3671394,238.0126149,30.62637718,23.96334416,27.86589522,61.0181081,23.95606545,34.07705318,65.84409663,2.278721917,11.98697299,168.6525899,33.94046342,19.49979456,33.69493831,6.435267881,36.68373501,2.184822679,701.0018919,113.6602247,49.86387713,14.36648263,144.8757918,1575.816913,5.931405353,1784.395472,0.000128151,2.68466713,65.1555454,255.9399681,6.690108056,126.9763388,390.5983466,10.68773223,1.08221072,8.396707908,1.681202309,2.636471582,9.64857E-05,6.98939196,578.1003654,17.76643137,4.567908907,8.252345464,46.39789157,13.91468741,0.000177839,64.1333126,16.1240916,511.5997976,8.62055E-05,0,0,1502.992784
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21225.21643
142,0.000571553,0.000325406,1.22325E-05,4.57E-05,0.000116717,0.000131021,9.27017E-05,9.4501E-05,0.000167674,0.000198122,0.000186974,9.39412E-05,9.16068E-05,8.81916E-05,0.001122658,0.000163431,0.00039423,8.93689E-05,0.000176967,0.000306674,0.000144165,8.16683E-05,0.000199156,0.000471704,0.000696527,0.000541419,0.000186793,8.43217E-05,9.63178E-05,0.000191385,0.000288668,0.000455652,0.00018696,0.000365007,0.000819913,0.000584341,0.000390761,0.00062667,0.000283763,0.001117068,8.83061E-05,9.60447E-05,0.000263052,0.000269275,0.000230008,0.001120603,0.000434848,0.000203341,0.000104149,0.001589026,0.000294709,0.000418764,0.000335681,0.00025992,0.000272009,7.90275E-05,0.000311086,0.000816959,0.000110954,0.000195417,0.000197081,0.000367642,0.000547886,0.000278512,0.000387764,0.000651749,0.000490688,6.32454E-05,0.000175674,0.000253846,0.000662795,8.55055E-05,0.000541025,0.000461819,0.000940529,9.84702E-05,9.58387E-05,9.98962E-05,0.000544242,9.41644E-05,9.29136E-05,9.35349E-05,9.38762E-05,9.37893E-05,9.38973E-05,8.65951E-05,0.000107401,9.41316E-05,9.77916E-05,0.000190235,0.00028697,8.58313E-05,0.000733996,0.000187867,0.000188207,9.36111E-05,0.000187174,9.43982E-05,0.000391304,8.27631E-05,0.000177562,0.000106927,9.43497E-05,0.00012865,9.45444E-05,0.000111931,0.000282895,0.000208624,6.52991E-05,0.000111371,0.000292967,194.6571703,0.000107462,7.05175E-05,0.00011019,8.38212E-05,6.96843E-05,0.000112741,8.11144E-05,58.30264617,9.32654E-05,1.27647648,7.421583612,6.1969E-05,8.48318E-05,0.000137318,0.00012961,8.47423E-05,0.000119766,0.00011771,6.77692E-05,9.52283E-05,0.000188869,0.000113172,7.03613E-05,8.81133E-05,8.32691E-05,0.000137986,11.61668308,0.00011925,8.32734E-05,0.000123735,9.26706E-05,8.89349E-05,147.2275614,103.9707701,8.28784E-05,0.000100705,8.68168E-05,7.82217E-05,8.17785E-05,8.97842E-05,0.000108399,7.74026E-05,0.000118089,0.000106266,9.59897E-05,43.1324188,0.000271396,0.000165487,0.000145558,5.77084E-05,0.000357678,8.02181E-05,0,0,17523.52662
143,0.00053156,0.000302637,1.13766E-05,4.25022E-05,0.00010855,0.000121853,8.62151E-05,8.78886E-05,0.000155942,0.000184259,0.000173891,8.73679E-05,8.51969E-05,8.20206E-05,0.001044104,0.000151995,0.000366645,8.31156E-05,0.000164584,0.000285216,0.000134077,7.59538E-05,0.00018522,0.000438698,0.000647789,0.000503534,0.000173723,7.84216E-05,8.95783E-05,0.000177994,0.00026847,0.000423769,0.000173878,0.000339467,0.000762542,0.000543453,0.000363419,0.000582821,0.000263908,0.001038904,8.21271E-05,8.93243E-05,0.000244646,0.000250433,0.000213914,0.001042192,0.000404421,0.000189113,9.68613E-05,0.001477838,0.000274088,0.000389462,0.000312193,0.000241733,0.000252976,7.34978E-05,0.000289318,0.000759794,0.00010319,0.000181743,0.000183291,0.000341917,0.000509549,0.000259024,0.000360631,0.000606144,0.000456354,5.882E-05,0.000163382,0.000236083,0.000616418,7.95225E-05,0.000503168,0.000429505,0.000874718,9.158E-05,8.91327E-05,9.29062E-05,0.00050616,8.75755E-05,8.64122E-05,8.69901E-05,8.73075E-05,8.72267E-05,8.73271E-05,8.05359E-05,9.98856E-05,8.7545E-05,9.09489E-05,0.000176924,0.00026689,7.98255E-05,0.000682637,0.000174722,0.000175038,8.70609E-05,0.000174077,8.7793E-05,0.000363923,7.6972E-05,0.000165138,9.94455E-05,8.77478E-05,0.000119648,8.7929E-05,0.000104099,0.0002631,0.000194026,6.073E-05,0.000103578,0.000272468,8.74573E-05,9.99422E-05,6.55833E-05,0.00010248,7.79561E-05,6.48083E-05,0.000104852,7.54386E-05,7.97398E-05,8.67394E-05,0.000118716,9.8604E-05,5.76329E-05,7.88959E-05,0.000127709,0.000120541,7.88127E-05,0.000111386,0.000109473,6.30272E-05,8.85649E-05,0.000175653,0.000105253,6.5438E-05,8.19478E-05,7.74425E-05,0.000128331,6.7524E-05,0.000110906,7.74466E-05,0.000115077,171.5106992,8.27119E-05,8.72138E-05,0.00026136,7.70792E-05,9.3658E-05,8.0742E-05,7.27483E-05,7.60563E-05,8.35018E-05,0.000100814,7.19866E-05,0.000109826,9.88304E-05,8.92731E-05,40.05157396,0.000252406,0.000153908,0.000135373,5.36704E-05,74.53107687,7.46051E-05,0,0,111859.3333
144,9.081655008,10.33551895,1.29509E-05,4.83837E-05,0.000123571,0.000138715,9.81456E-05,0.000100051,0.000177521,0.000209757,10.87890574,37.79402236,8.728784465,9.33707E-05,83.19778133,0.865321907,0.000417381,9.46171E-05,0.000187359,0.81243249,3.052620612,8.64643E-05,6.32519575,1.998285502,1.475275245,0.000573214,0.000197763,0.892735742,1.019741348,2.026243372,1.018628346,3.857081033,7.90508276,3.86379195,6.313494118,0.000618656,0.000413709,12.31822672,1.001814478,9.848915277,2.80475723,1.016850123,0.0002785,0.000285088,2.435151068,1.978333956,4.603396997,5.382036817,2.205299901,4.948372515,1.038066318,0.000443356,0.887970816,0.000275184,0.000287983,8.36684E-05,0.000329354,0.960449337,0.00011747,0.000206893,0.000208654,0.000389232,0.00058006,0.000294868,1.027026324,6.900460289,2.078152216,0.669595653,0.929922891,0.000268753,3.006202233,0.905268595,5.727702073,3.258328119,431.1599867,7.297700868,28.41072729,2.115252864,283.3009126,9.96942E-05,9.837E-05,9.90278E-05,9.93891E-05,9.92971E-05,9.94115E-05,4.584023736,0.000113708,0.996594806,16.56551282,7.048119631,39.49619389,87.23693859,25.40563289,361.9960937,132.5081442,28.7414517,21.79868335,5.996508764,3.149439193,16.6484538,29.14217588,0.000113207,82.90902802,95.34323408,77.07438946,4.74016699,252.5773627,99.39433653,18.6661419,35.37351977,35.15952579,566.494498,30.71851424,4.479522861,181.9906587,23.96078566,25.82177374,19.09790491,22.32824692,37.21744711,21.72332882,2.702876374,37.04212167,4.59256849,164.358798,13.08437617,9.605514244,6.280316947,2.535988043,8.723568385,2.152468356,10.08205817,21.99436244,17.97272901,20.85813446,3.731513037,0.881590663,112.4887055,34.59059575,0.000126254,8.81637E-05,1.310013842,1.96225554,3.766306536,157.8592227,582.1256243,1.754910184,1.066184616,1.838303069,0.828152967,8.658096461,9.50568E-05,1.147648057,2.45844374,0.000125024,22.50132121,9.146406582,45.62160591,3.957670048,0.000175205,86.29952853,6.10974E-05,385.1033237,8.4929E-05,0,0,80833.14005
145,0.000601891,0.856893491,1.28818E-05,4.81257E-05,0.000122912,0.000137975,0.97622254,3.980684823,0.000176574,4.172760927,197.7363811,1053.57881,142.7745751,6.501092626,405.8943539,19.79336783,4.972336173,5.646754676,7.45335135,25.84649861,46.30386274,3.440128656,111.1489524,34.77481566,64.54814258,15.20128853,1.967083137,17.75950346,14.20024918,39.30218343,24.31739077,80.57199559,187.7313227,73.01793345,132.6518413,18.45861465,21.60287621,286.4984467,24.90324491,156.7540151,53.00621305,12.13713248,11.99754208,10.39879068,27.85492927,79.65581309,97.98454925,95.28940928,33.99987002,148.6264962,25.81856134,25.35556482,32.6749887,0.000273717,0.000286447,8.32223E-05,1.09135411,40.10083343,0.000116844,6.136358525,1.038875205,1.935036477,14.39168499,21.50612402,21.43600288,118.636887,46.5018744,13.32049985,19.42327438,1.782757542,88.71283764,7.203529552,111.6607523,50.23688808,3467.611255,43.55271253,57.52770866,54.70330179,235.9307789,9.91626E-05,13.69835909,9.84997E-05,9.88591E-05,9.87676E-05,2.966440021,302.7560551,1.131014396,14.86920602,343.9610529,171.2633686,828.0200354,1830.341436,530.3554276,7541.597256,2802.516875,605.2809059,458.2859626,126.2492608,13693.97457,347.7531725,652.6708494,82.20024645,1375.110892,1437.424768,1742.349669,153.233917,5367.183262,2636.383034,336.2618195,458.5763771,454.6022881,932.8508965,260.2808276,95.79616379,3657.535987,444.8829143,287.6616682,401.2918549,392.0774494,227.5313086,524.4726587,37.63848364,711.2122805,93.9718971,2028.789094,276.1987953,199.2752381,167.7719188,55.49422402,184.6971946,42.10614027,212.5998532,258.5473485,73.89113836,4.445765819,77.01600108,11.39956383,46.49926333,55.04982277,7.534815129,1.753871081,18.24239356,127.8423557,67.43200447,495.7405604,2139.7006,33.16548829,15.9074868,39.31275437,8.2373679,89.56403685,9.45499E-05,20.54750674,50.53690133,0.000124357,457.6982292,133.4319477,45.49064341,2323.716938,0.000174271,1286.057118,215.7390403,1654.651879,8.44761E-05,0,0,163294
146,227.96384,186.9221632,0.39038328,1.458450841,2.483375262,4.182168261,7.888617833,5.026464222,12.48489753,11.59245334,389.5764782,2229.306419,176.3789931,6.56722233,499.5855405,28.68755673,11.71932824,30.4213924,16.94197288,40.79678772,66.71280339,5.212787102,148.2943596,50.18367613,96.32208113,31.67164904,4.966668514,42.15970526,17.41859267,44.79162632,39.91784559,116.2813088,173.7650081,160.1410418,153.0308471,43.51407277,27.01901922,316.1055079,32.20125222,199.9249764,77.97041028,17.36920656,17.70881233,17.190552,42.81931782,94.37308722,119.3343617,111.4018381,36.56197524,201.8630475,37.58163289,30.06950813,33.00713315,0.000829532,0.000868114,3.362640919,3.307190407,39.54647282,0.000354109,8.265342512,9.424523667,8.799276338,18.41568737,20.73809801,30.93470158,148.5683412,67.85203051,17.49283487,22.42404722,5.401120665,104.7237176,8.186517979,125.4592954,61.39174359,8645.596355,997.2501755,821.7858537,1156.284769,3436.299374,7316.210825,1.976919695,16.91345153,808.9585065,141.6711047,15.98234526,294.7593322,1127.77489,303.4393457,313.1144938,250.8692609,809.9417933,1694.530557,430.9927613,11201.03171,2881.965317,1457.828157,3286.345941,95.3924695,39534.67188,535.2726002,903.9000439,1566.37886,2528.240953,3611.66846,4198.942515,809.7315983,7224.196512,5146.69317,1636.683017,1054.474189,1340.426359,4647.825789,986.6106568,230.3029925,4283.003627,897.9377366,977.8162262,675.221127,461.6418544,2156.342472,499.0179633,445.4319865,1372.661178,121.9493393,8155.376412,350.5665846,1256.157951,9207.683201,73.8907652,294.2512932,41.8107793,13131.35811,6798.190359,648.8634079,853.9452628,545.5130967,14.17221161,237.8124552,229.401682,10.14814855,27.45854431,176.3958056,806.4670078,247.8864216,7805.769777,5595.622655,102.2719072,18.21085194,144.0764411,16.64163646,706.4442863,0.000286545,47.27659171,219.8591963,365.5856854,395.6327461,215.463918,45.95657417,890.9444906,79.2229714,5022.099089,1805.651423,2851.420042,0.000256015,0,0,734559
147,50.62428781,25.91655553,0.64955428,2.426699692,0.000123955,0.000139146,1.969009278,8.028912498,4.451996278,9.468984341,56.58968274,67.84147295,13.62028305,9.36607E-05,747.166302,19.96017037,15.90077206,19.9313126,30.07006461,47.23445559,65.06714501,6.938628198,45.47237191,52.10616777,81.36722235,19.16265764,0.000198377,29.55178371,18.41235632,25.40658421,126.7009359,98.67536837,72.36333612,125.9636687,286.5426901,99.28511744,39.42713134,134.9842516,29.13185254,197.6497369,86.27971179,23.46019504,28.85057759,25.73850871,56.18238487,115.0426024,68.34086254,88.53986386,37.60654331,138.9739001,17.70657659,31.12947922,28.50714643,0.920240924,3.849225716,8.39283E-05,81.48187752,46.24564166,0.000117835,3.094261351,5.227308542,9.759973595,14.5136891,35.49093636,11.32267707,138.4345692,92.75567692,4.030052585,22.38572138,4.493577079,28.14827918,2.724241133,48.26102957,23.70015909,2529.060893,220.656797,338.9341977,357.5271556,781.2303481,0.000100004,6.907286772,9.93354E-05,4524.288177,534.8818844,97.72582126,396.3701677,0.000114061,144.9550861,202.5192687,45.44124457,395.1716617,177.7504184,259.4723568,742.1938826,313.8103715,22.865746,568.5234692,6.015134041,1627.412554,782.2708509,418.7007396,32.93193076,125.250821,71.04639069,170.69277,10.6985026,165.2397962,78.65445988,49.93098484,63.87010314,71.57391715,952.7493065,134.6682716,34.44967868,73.7245083,56.08215279,32.56248498,71.83958769,840.7714048,43.7069798,699.2866433,1.355635781,65.30655043,40.14525987,241.4479362,42.29171986,41.29435356,105.2970539,139.912568,27.50208674,48.94082322,1366.316725,111.3174746,26.44187725,11.20870728,17.77974016,8.84328901,11.72343872,11.56601161,5.065826112,9.728128374,26.28165543,15.74680276,79.33809995,335.6213448,1131.161648,101.2207558,22.45942035,47.02232833,15.78377932,39.95094794,2.860562429,21.87304083,52.6097006,0.000125412,13.54272646,45.87407752,45.87626167,51.07540208,8.78747915,1278.417604,17.77326939,395.4658101,8.51927E-05,0,0,164930
148,81.41466657,42.88822271,0.644953883,2.409512857,0.000123077,0.00013816,8.797787935,6.975542529,6.188578286,18.80384259,275.9645013,129.7689721,163.2518137,100.4371125,887.8782899,8.616831263,5.815598118,7.539105244,18.65942967,19.40735317,39.52396385,4.305928827,27.29970359,20.89403529,30.84821301,10.46414782,2.950983386,17.78332512,11.1723045,29.26318117,82.17952221,60.52600274,51.18321715,89.47614531,166.6183043,56.9910745,26.7845532,103.8210888,28.92665924,110.8687835,53.07731277,10.12784382,11.08950005,10.41196364,38.80650789,115.209075,69.69054482,72.90321515,29.65251104,113.3440363,14.47437533,24.28507118,17.68721361,0.000274084,3.822560189,8.33339E-05,38.26743123,43.9988117,0.000117,2.048265608,0.00020782,3.876754213,5.763711973,23.49293621,4.088082466,83.45328097,71.40799647,2.00075509,12.96566177,0.892663634,24.95295473,1.803297996,76.45053437,38.95171447,2961.432076,608.479125,404.2447247,378.169757,1036.827857,323.7037482,23.51440001,8.876864276,326.6727594,210.6572546,10.8915365,354.2979413,35.10847585,207.4555009,269.144469,60.15896949,756.496614,202.7389774,286.5597861,619.0727529,327.4649304,14.8068273,529.9562574,5.972532512,179.1034458,982.6949962,544.0039771,45.10164685,176.099064,101.7450179,250.2379302,24.78637379,432.5397994,421.2850823,265.7897039,85.73140295,100.9364538,1197.872001,231.1674378,59.48816104,207.987665,87.50493255,50.70224244,473.1609181,848.5022536,64.19203173,837.9215112,226.1338194,929.0583429,32.01943996,466.9521931,472.0501739,62.86956593,176.9329676,183.1239966,62.0620596,79.32289377,2098.724994,211.1001288,45.34886413,16.32300682,40.8825238,27.22003789,39.28637951,36.74910912,49.04199254,30.73391354,62.62924436,119.2189929,226.950471,322.3669316,1870.931432,263.9319043,38.22917822,130.9131292,42.06692704,142.2873903,4.733838015,280.0495377,113.4524476,4.980956951,21.290785,103.2448066,45.55443267,7433.603432,6.980194233,4880.986044,971.2150993,2543.449345,8.45894E-05,0,0,4119
149,18.50187176,6.150478884,1.717667884,6.417114399,0.00012607,0.000141521,1.001309106,0.000102074,0.000181112,1.070314907,22.21216585,203.9542746,9.89483E-05,39.05633663,1976.586441,50.31071042,41.70072784,55.9880057,76.45859385,118.4462698,165.8337659,18.52479126,116.1591794,135.5447212,213.6612249,51.64902095,2.020258309,74.68510754,46.81659006,67.18459319,321.1194597,250.8985984,186.5229553,329.1539626,792.175688,254.0270774,102.3606638,342.2573689,75.60514422,511.6062732,219.381041,60.17029969,74.77350367,64.96047831,144.0956125,307.6408994,174.7076967,226.2260899,96.74607372,366.4943433,45.54969736,82.54514493,73.3920856,1.871709777,10.76693834,8.53609E-05,210.5410846,123.4724193,0.000119846,10.50269991,14.88610129,25.81081552,39.36719316,92.24749809,29.31488198,352.999481,237.4376189,10.93024367,54.07413912,14.62433631,72.5975046,6.465062534,129.7254428,64.83229461,5505.145777,598.8163475,874.7385459,938.7474797,2006.496622,30.5132571,1.003598135,0.000101031,623.6074322,57.74426501,36.51204453,96.3410363,6.960472438,371.1151801,519.6934466,116.0553318,1014.608228,457.0601292,660.893908,1900.345693,863.986522,55.61227057,1445.569283,16.3141496,326.3759062,1999.786001,1068.455207,0.000115497,318.9813592,172.3101101,441.1642889,31.43433185,660.0078724,187.035235,126.9581366,162.4007478,174.0755386,2371.742577,331.9706668,88.35593593,184.4817595,144.8620104,74.51615836,187.5355904,2158.83384,108.3542175,1705.524211,2.757550138,287.4437506,96.38674832,618.5045159,108.2756021,107.7979597,271.8549257,358.3391097,72.47166196,125.9044856,3515.754105,287.6337006,68.45544998,28.88007146,44.73218015,25.18385722,31.29930714,30.58492153,15.45688343,25.18517876,69.49866522,80.07792124,202.6914191,888.3204587,2899.9519,259.6092316,57.65082371,120.031248,41.40033714,102.4654955,6.788574902,57.37227103,137.9495217,20.40844734,34.43471665,116.1243381,46.65300792,8833.290297,0.000178749,1017.236447,349.6894947,1273.942826,8.66469E-05,0,0,17
