SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.998,0,3.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721.864,0.001,0,0.002,0,0,0.001,0,0,0,67003.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.637,0,1.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749.127,0.001,0,0.002,0,0,0.001,0,0,0,0,74475.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.024,0,29.737,5.943,0,0,0,0,25.504,0,0,104.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,38660.766,0,118.337,191.5,0,0,0,0,0,440.37,0,0,0,0,0,0,0,0,0,30.279,0,0,0,0,0,0,0,0.005,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.783,396.183,0,0,0,0,47.462,0,1.606,8274.994,0,0,0,0,0,0,0,0,0,0,0,0,0,373.458,0.071,0,0,0,0,0,0,0,0,0,0,0,0,56261.39,741.168,0,0,0,2137.106,0,0,1781.991,0,0,0,0,0,0,0,256.53,0,29.517,0,0,0,0,0,0,0,0.005,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.51,0,0,13.592,0,0,0,0,74.673,0,2.041,3580.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,33358.907,8193.475,45670.867,0,0,0,0,0,0,3274.853,0,0,0,0,0,0,0,0,0,37.509,0,0,0,0,0,0,0,0.006,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.124,0,0,0,0,11.411,0,0,261.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,12152.318,67994.067,0,0,0,0,0,5.227,0,0,0,0,0,0,0,0,0,37.255,0,0,0,0,0,0,0,0.006,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.88,0,19.319,4.782,0,0,0,0,58.894,0,2.462,144.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,16.15,0,0,0,25557.74,0,0,1.471,8.659,553.285,0,0,0,0,0,0,0,89.903,0,22.622,0,0,0,0,0,0,0,0.003,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.897,0,204.71,0,0,0,0,0,6.737,0,1.807,120.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25837.545,0,0,243.188,5994.824,0,0,0,0,0,0,0,394.884,0,36.536,0,0,0,0,0,0,0,0.007,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.374,0,1.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,11.525,0,0,0,0,0,44583.176,0,0,1011.125,0,0,0,0,0,0,0,0,0,31.164,0,0,0,0,0,0,0,0.006,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.812,0,0,1055.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.574,0,94.741,0,0,0,0,0,18.959,0,1.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4318.159,0.11,0,0,0,0,0,0,0,0,0,0,1431.993,0,1.169,1.183,0,0,1073.442,1.371,110623.051,58.975,6890.483,0,0,0,124.96,0,0,0,2402.19,0,34.275,0,0,0,0,0,0,0,0.007,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.969,486.655,780.612,921.419,0,0,0,0,0,0,0,0,0,0,0,181.323,0,0,0,0,0,0,0,1011.687,0,1149.374,0,0,0,0,0,100.923,0,4.821,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0,0,0,0,0,0,0,0,0,0,1155.166,0,0,0,0,0,37035.066,1329.595,257203.004,54281.281,0,0,0,0,0,0,100.39,1977.462,0,30.165,0,0,0,0,0,0,0,0.021,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.32,0,1201.781,0,2294.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.29,0,25.288,1142202.301,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.02,10.275,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.927,3895.391,0,0,2.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.528,79.337,0,0,0,0,0,1.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171537.487,3.431,26.509,497.341,0,0,0,0,0,30.875,0,0,0,0,0,0,0,0.002,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.245,0,0,0,125.257,0,0,0,0,0,0,0,0,0,0,0,0,0,779.693,0,0,0,0,0,0,0,74.441,0,0,0,0,0,169.292,0,12.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20503.282,150.592,156.598,0,0,0,0,0,27.694,0,0,0,0,0,0,0,0.002,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.286,0,0,0,208.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.104,0,0,0,0,0,33.398,0,1.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.645,47792.156,0,0,0,0,0,0,31.469,0,0,0,0,0,0,0,0.002,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,216.645,123.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24638.178,0,0,0,0,0,26.846,0,0,0,0,0,0,0,0.001,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,1851.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.504,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98435.88,0,0,0,0,36.99,0,0,0,0,0,0,0,0.002,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0.001,5342.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,21034.181,0,0,0,58.763,0,0,0,0,0,0,0,0.003,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,53.42,13.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.069,0,0,30118.815,0,0,35.166,0,0,0,0,0,0,0,0.002,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,164.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429,0,0,0,0,0,96.668,0,3.191,0,66.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91926.429,0,36.145,0,0,0,0,0,0,0,0.002,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111395.522,22.626,0,0,0,0,0,0,0,0.001,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89116.271,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,297.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.744,0,0,0,0,0,0,0,695.05,0,0,1238.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672.887,0,0,0,0,0,0,0,0,0,33.482,110434.331,0,0,0,0,0,0,0.002,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.02,0,0.022,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.019,0,0,0,0,0,0.008,0.006,0.019,0.003,0,0.008,0.008,0.007,0.03,0.019,0.01,0.01,0.023,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.007,2.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.01,0.009,0.008,0.009,0.008,0.004,0.007,0.009,0.012,2350.371,0.008,19734.808,0,0,0,0,0,0.128,0,0
159,0,0,33.448,119.091,0,0,0,0,0,0,0,19195.245,0,61.668,52.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.841,0,10.924,0,0,0,0,0,0,0,0,0.797,0,0,0,0,0,0.001,1.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,213.94,0,0,0,3407.856,44.024,0,0,0,0,0,0,0,0,0,0,39.353,0,0,311.567,0,0,101.676,1343.899,0,442.418,0,0,0,0,0,422.391,0,1362.039,261.862,16233.176,0,75.176,0,0,0,0,0,0,0,0,0,0,0,0,142.72,0.295,0,0,0,0,0,0,78893.113,0,0,0,0,0,0,0,11.241,0,0,0,0,0,1116.892,0,0,0,0,0,0,0,0,0,0.001,0,0,1142913.389,0,0,0,0,0.019,0,6291.665
160,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,337.376,0,0,0,0,0,0,0,304.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,69830.628,0,0,0,0.025,0,0
161,4.777,0,0,0,0,0,0,0,0,0,0,0,0,0,8223.643,0,0.001,0,0,85.694,0.001,0,0.001,6.989,0.001,0,5778.163,0,0,0,0,683.301,675.795,0,29.11,0.001,109.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,2808.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101,0,0,2570.211,0,0,0,0,0,0,0,0,0,0,0,283.174,0,874.352,0,69553.004,0,0,0,0,0,0,227.953,0,0,0,0,0,4438.658,107317.805,1543.564,5092.572,0.002,0,0.004,0.001,0.006,0.003,0.003,0,0,0,0,0,585.095,2.53,0,0,0,0,2.571,13936.718,23049.5,0,0,0,0,0,0,0,1.173,0,31.578,0,0,0,0,974167.097,0.003,0,0.007,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.774,0,43.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.562,0,0,6430.98,0,32576.467,2079.557,296482.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.262,0,0,0,0,0,87751.286,0,0,0,0
163,0,375.363,325.3,1158.22,287.599,1208.013,0,0,0,699.637,0,78775.365,6146.535,70456.656,11892.959,162.523,0.001,0,0,0.001,0.001,0,0,2041.394,933.051,0,2359.019,219.418,0,0,0,0,611.608,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,510.574,0,0,11037.185,0,0,0,95.334,443.568,0,11806.478,0,19935.749,0,0,0,0,0,0,1232.476,16.577,0,28046.26,367.888,0,41580.513,0,0,0,0,0,5196.836,0,1674.273,1140.27,0,0,0,0,0,0,0,1562.665,0,2299.017,638.095,4548.649,13611.131,0,0,0,4270.947,0.002,0,0.004,0.001,0.005,0.003,0.003,0,564.58,31.062,5794.523,0,173.608,491.124,0,2882.633,0,52008.435,2912.282,1014,1013.563,0,0,0,0,0,0,0,4323,0.001,107.921,0,0,0,0,0,0.003,1055197.391,172.334,4245.535,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186248.518,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
