SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
11,6.00098E-08,4.00192E-08,7.04024E-09,2.6302E-08,3.33424E-08,3.33378E-08,253.9973711,0,0,0,99322.26315,3.33271E-08,3.33289E-08,3.33403E-08,6193.788593,6.89243E-09,1.72425E-08,3.44907E-09,6.89861E-09,1.37907E-08,6.89462E-09,3.4491E-09,6.89763E-09,1.72389E-08,1.72428E-08,9.99973E-08,1.00015E-07,2.50065E-08,2.49953E-08,4.99908E-08,3.75184E-08,6.24785E-08,9.99888E-08,33.99777475,5.7877E-08,2.10552E-08,2.10632E-08,6.99745E-08,3.00268E-08,1.00058E-07,1.11136E-08,1.11119E-08,2.22142E-08,3.33049E-08,2.22244E-08,0.002402252,0.001000484,370.972364,0.000199851,6.07097E-08,1.06995E-08,1.42834E-08,1.42898E-08,1.50031E-08,1.4999E-08,5.0003E-09,1.50013E-08,4.50119E-08,4.98563E-09,1.43252E-08,1.43473E-08,2.85848E-08,4.27551E-08,2.14216E-08,2.8581E-08,5.00009E-08,4.54875E-08,9.05482E-09,9.10374E-09,3.63565E-08,8.74219E-08,1.25433E-08,4.54334E-08,5.45484E-08,372.9833526,1.05921E-07,1.02198E-07,1.06719E-07,9.61676E-08,1.00005E-07,9.99148E-08,1.00033E-07,1.00009E-07,9.99915E-08,9.99643E-08,4.9997E-08,5.00098E-08,1.00007E-07,1.99991E-08,1.00022E-07,5.99998E-08,3.33362E-08,1.86659E-07,1.00002E-07,1.00005E-07,9.99998E-08,6.66748E-08,3.33393E-08,1.50216E-07,2.50038E-08,5.00168E-08,2.4981E-08,1.00001E-07,0.000199986,0.000200007,0.000199907,37.0007752,0.000399987,343.9912112,0.000199989,0.000599963,1.00001E-07,1.25014E-08,1.25015E-08,1.25001E-08,1.2501E-08,1.24927E-08,1.24994E-08,1.2503E-08,1.25007E-08,9.99993E-08,3.33341E-08,3.33342E-08,3.33267E-08,1.42784E-08,1.432E-08,1.42757E-08,1.42684E-08,1.43241E-08,1.42742E-08,1.42726E-08,1.00002E-07,1.0002E-07,3.33278E-08,3.33334E-08,3.33344E-08,2.00022E-08,2E-08,1.99993E-08,1.9996E-08,1.99876E-08,3.33435E-08,3.33224E-08,3.33317E-08,9.99985E-08,9.99965E-08,8.3312E-09,8.33274E-09,8.3332E-09,8.33316E-09,8.34347E-09,8.33443E-09,8.3327E-09,8.33284E-09,8.33745E-09,8.33182E-09,8.33275E-09,3.67985E-09,2.49999E-07,4.99902E-08,3.33305E-08,3.33346E-08,1.3333E-07,5.02561E-08,9.99941E-08,9.99986E-08
12,2.00072E-08,1.33424E-08,2.34721E-09,8.76906E-09,1.11164E-08,1.11148E-08,0.000100006,6.66912E-09,1.33369E-08,1.3332E-08,3.33404E-08,374722.8826,7933.411464,1024.405133,2077.029319,2.29793E-09,5.74864E-09,1.14992E-09,2.29999E-09,4.59783E-09,2.29866E-09,1.14993E-09,2.29967E-09,5.74746E-09,5.74874E-09,3.33391E-08,3.3345E-08,8.33717E-09,8.33343E-09,1.66669E-08,1.25086E-08,2.08303E-08,3.33362E-08,3.33378E-08,1.92962E-08,7.0198E-09,7.02245E-09,2.33295E-08,1.00109E-08,3.33594E-08,3.70527E-09,3.70471E-09,7.40619E-09,1.11038E-08,7.4096E-09,2.00071E-08,8.33252E-09,3.3337E-09,1.66446E-09,2.02406E-08,3.56721E-09,4.76208E-09,4.76422E-09,5.00204E-09,5.00065E-09,1.6671E-09,5.00144E-09,1.5007E-08,1.66221E-09,4.77601E-09,4.78338E-09,9.53016E-09,1.42545E-08,7.14194E-09,9.52889E-09,1.66703E-08,1.51655E-08,3.01888E-09,3.03519E-09,1.21212E-08,2.91464E-08,4.18192E-09,1.51475E-08,1.81864E-08,1414.988935,3.53142E-08,3.40729E-08,3.558E-08,795.3290989,3.33416E-08,3.33116E-08,3.3351E-08,3.33428E-08,3.33371E-08,965.0946984,1.6669E-08,1.66733E-08,3.33423E-08,6.6677E-09,3.33474E-08,2.00039E-08,1.11143E-08,6.2232E-08,3.33406E-08,3.33415E-08,3.33399E-08,2.22293E-08,1.11153E-08,5.0082E-08,8.33628E-09,1.66756E-08,8.32867E-09,3.33403E-08,9.99944E-05,0.000100005,9.99552E-05,357.0250843,0.000199996,107.0017177,9.99962E-05,0.000299986,3.33402E-08,4.16797E-09,4.16799E-09,4.16752E-09,4.16782E-09,4.16507E-09,4.1673E-09,4.16851E-09,4.16772E-09,0.000100044,1.11136E-08,1.11136E-08,1.11111E-08,4.76042E-09,4.77429E-09,4.7595E-09,4.75709E-09,4.77565E-09,4.75902E-09,4.75847E-09,3.33405E-08,3.33466E-08,1.11115E-08,1.11134E-08,1.11137E-08,6.66873E-09,6.66801E-09,6.66775E-09,6.66668E-09,6.66387E-09,1.11167E-08,1.11097E-08,1.11128E-08,3.33395E-08,3.33388E-08,2.77762E-09,2.77813E-09,2.77828E-09,2.77827E-09,2.78171E-09,2.7787E-09,2.77812E-09,2.77817E-09,2.7797E-09,2.77783E-09,2.77814E-09,1.22686E-09,8.33496E-08,1.66667E-08,1.11124E-08,1.11137E-08,0.000100056,1.67554E-08,3.3338E-08,3.33395E-08
13,2.00065E-08,1.33419E-08,2.34713E-09,8.76876E-09,1.1116E-08,1.11144E-08,76.00223245,6.66888E-09,1.33364E-08,1.33315E-08,3.33392E-08,1559.944768,65623.10074,0,543.9894009,2.29785E-09,5.74844E-09,1.14988E-09,2.29991E-09,4.59767E-09,2.29858E-09,1.14989E-09,2.29959E-09,5.74725E-09,5.74854E-09,3.33379E-08,3.33438E-08,8.33688E-09,8.33314E-09,1.66663E-08,1.25082E-08,2.08296E-08,3.33351E-08,3.33366E-08,1.92955E-08,7.01955E-09,7.02221E-09,2.33287E-08,1.00106E-08,3.33582E-08,3.70514E-09,3.70458E-09,7.40593E-09,1.11035E-08,7.40934E-09,2.00064E-08,8.33223E-09,3.33358E-09,1.6644E-09,2.02399E-08,3.56709E-09,4.76191E-09,4.76405E-09,5.00187E-09,5.00047E-09,1.66704E-09,5.00127E-09,1.50064E-08,1.66215E-09,4.77584E-09,4.78321E-09,9.52983E-09,1.4254E-08,7.14169E-09,9.52855E-09,1.66697E-08,1.5165E-08,3.01877E-09,3.03508E-09,1.21208E-08,2.91454E-08,4.18178E-09,1.51469E-08,1.81858E-08,0.001100011,3.53129E-08,3.40717E-08,3.55788E-08,2.888219956,3.33405E-08,3.33104E-08,3.33498E-08,3.33417E-08,3.3336E-08,1584.099852,1.66684E-08,1.66727E-08,3.33411E-08,6.66746E-09,3.33463E-08,2.00032E-08,1.11139E-08,6.22299E-08,3.33394E-08,3.33403E-08,3.33388E-08,2.22286E-08,1.11149E-08,5.00802E-08,8.33598E-09,1.6675E-08,8.32837E-09,3.33392E-08,9.99909E-05,0.000100002,9.99517E-05,135.0048723,0.000199989,27.99946691,9.99927E-05,0.000299976,3.3339E-08,4.16782E-09,4.16784E-09,4.16737E-09,4.16767E-09,4.16493E-09,4.16716E-09,4.16836E-09,4.16758E-09,0.00010004,1.11132E-08,1.11132E-08,1.11107E-08,4.76025E-09,4.77412E-09,4.75933E-09,4.75693E-09,4.77548E-09,4.75885E-09,4.7583E-09,3.33394E-08,3.33455E-08,1.11111E-08,1.1113E-08,1.11133E-08,6.66849E-09,6.66778E-09,6.66752E-09,6.66644E-09,6.66364E-09,1.11163E-08,1.11093E-08,1.11124E-08,3.33383E-08,3.33376E-08,2.77752E-09,2.77804E-09,2.77819E-09,2.77818E-09,2.78161E-09,2.7786E-09,2.77802E-09,2.77807E-09,2.77961E-09,2.77773E-09,2.77804E-09,1.22682E-09,8.33467E-08,1.66661E-08,1.1112E-08,1.11133E-08,0.000100053,1.67548E-08,3.33368E-08,3.33383E-08
14,1.99981E-08,1.33363E-08,2.34614E-09,8.76504E-09,1.11113E-08,1.11097E-08,9.99606E-05,6.66606E-09,1.33308E-08,1.33259E-08,3.33251E-08,322.8517014,317.8705829,10360.34353,14.9943798,2.29688E-09,5.746E-09,1.14939E-09,2.29894E-09,4.59572E-09,2.29761E-09,1.1494E-09,2.29861E-09,5.74482E-09,5.7461E-09,3.33238E-08,3.33297E-08,8.33335E-09,8.3296E-09,1.66593E-08,1.25029E-08,2.08207E-08,3.3321E-08,3.33225E-08,1.92873E-08,7.01658E-09,7.01923E-09,2.33188E-08,1.00063E-08,3.33441E-08,3.70357E-09,3.70301E-09,7.4028E-09,1.10988E-08,7.4062E-09,1.9998E-08,8.3287E-09,3.33217E-09,1.66369E-09,2.02313E-08,3.56557E-09,4.75989E-09,4.76203E-09,4.99975E-09,4.99835E-09,1.66633E-09,4.99915E-09,1.50001E-08,1.66145E-09,4.77381E-09,4.78118E-09,9.52579E-09,1.4248E-08,7.13867E-09,9.52452E-09,1.66626E-08,1.51586E-08,3.01749E-09,3.03379E-09,1.21157E-08,2.91331E-08,4.18E-09,1.51405E-08,1.81781E-08,0.001099544,3.5298E-08,3.40573E-08,3.55637E-08,4.812614074,3.33263E-08,3.32963E-08,3.33357E-08,3.33275E-08,3.33218E-08,9.99639E-05,1.66614E-08,1.66656E-08,3.3327E-08,6.66464E-09,3.33321E-08,1.99947E-08,1.11092E-08,6.22035E-08,3.33253E-08,3.33262E-08,3.33246E-08,2.22191E-08,1.11102E-08,5.0059E-08,8.33245E-09,1.66679E-08,8.32485E-09,3.3325E-08,9.99486E-05,9.99592E-05,9.99093E-05,0.999810773,0.000199905,2.998671691,9.99503E-05,0.000299848,3.33249E-08,4.16606E-09,4.16608E-09,4.16561E-09,4.16591E-09,4.16316E-09,4.16539E-09,4.1666E-09,4.16581E-09,4.999880785,1.11085E-08,1.11085E-08,1.1106E-08,4.75823E-09,4.7721E-09,4.75732E-09,4.75491E-09,4.77346E-09,4.75683E-09,4.75628E-09,3.33252E-08,3.33313E-08,1.11064E-08,1.11083E-08,1.11086E-08,6.66567E-09,6.66495E-09,6.66469E-09,6.66362E-09,6.66082E-09,1.11116E-08,1.11046E-08,1.11077E-08,3.33242E-08,3.33235E-08,2.77635E-09,2.77686E-09,2.77701E-09,2.777E-09,2.78043E-09,2.77742E-09,2.77685E-09,2.77689E-09,2.77843E-09,2.77655E-09,2.77686E-09,1.2263E-09,8.33114E-08,1.66591E-08,1.11073E-08,1.11086E-08,4106.967019,1.67477E-08,3.33227E-08,3.33242E-08
15,6.00118E-08,4.00206E-08,7.04048E-09,2.63028E-08,3.33435E-08,3.33389E-08,1.00002E-07,2.0004E-08,4.00041E-08,3.99894E-08,1.00005E-07,3.33282E-08,3.333E-08,3.33414E-08,1577564.979,6.89266E-09,1.72431E-08,3.44918E-09,6.89884E-09,1.37912E-08,6.89485E-09,3.44921E-09,6.89786E-09,1.72395E-08,1.72434E-08,1.00001E-07,1.00018E-07,2.50074E-08,2.49961E-08,4.99925E-08,3.75196E-08,6.24806E-08,9.99922E-08,9.99968E-08,5.78789E-08,2.10559E-08,2.10639E-08,6.99769E-08,3.00278E-08,1.00062E-07,1.1114E-08,1.11123E-08,2.22149E-08,3.3306E-08,2.22251E-08,6.00115E-08,2.49934E-08,9.99944E-09,4.99255E-09,6.07117E-08,1.06999E-08,1.42839E-08,1.42903E-08,1.50036E-08,1.49995E-08,5.00046E-09,1.50018E-08,4.50135E-08,4.9858E-09,1.43256E-08,1.43478E-08,2.85857E-08,4.27565E-08,2.14223E-08,2.85819E-08,5.00026E-08,4.54891E-08,9.05513E-09,9.10405E-09,3.63577E-08,8.74249E-08,1.25437E-08,4.54349E-08,5.45502E-08,9.99989E-08,1.05925E-07,1.02202E-07,1.06722E-07,9.61708E-08,1.00008E-07,9.99182E-08,1.00036E-07,1.00012E-07,9.99948E-08,9.99677E-08,4.99987E-08,5.00115E-08,1.0001E-07,1.99998E-08,1.00026E-07,6.00018E-08,3.33373E-08,1.86665E-07,1.00005E-07,1.00008E-07,1.00003E-07,6.6677E-08,3.33405E-08,1.50221E-07,2.50047E-08,5.00185E-08,2.49819E-08,1.00004E-07,0.001199082,0.001199209,0.001198611,386.0210125,0.002398254,14.98940598,0.001199103,0.003597279,1.00004E-07,1.25018E-08,1.25019E-08,1.25005E-08,1.25014E-08,1.24931E-08,1.24998E-08,1.25035E-08,1.25011E-08,1.00003E-07,3.33352E-08,3.33353E-08,3.33278E-08,1.42789E-08,1.43205E-08,1.42761E-08,1.42689E-08,1.43246E-08,1.42747E-08,1.4273E-08,1.00005E-07,1.00023E-07,3.33289E-08,3.33346E-08,3.33355E-08,2.00029E-08,2.00007E-08,1.99999E-08,1.99967E-08,1.99883E-08,3.33447E-08,3.33235E-08,3.33328E-08,1.00002E-07,9.99999E-08,8.33148E-09,8.33302E-09,8.33347E-09,8.33344E-09,8.34375E-09,8.33471E-09,8.33298E-09,8.33312E-09,8.33773E-09,8.3321E-09,8.33303E-09,3.67998E-09,2.50007E-07,4.99919E-08,3.33316E-08,3.33357E-08,1.33335E-07,5.02578E-08,9.99975E-08,1.00002E-07
16,4.14116E-09,2.76165E-09,4.85833E-10,1.81505E-09,2.30089E-09,2.30058E-09,6.90073E-09,1.38039E-09,2.76051E-09,2.7595E-09,6.90089E-09,2.29984E-09,2.29996E-09,2.30075E-09,3.929837382,53674.84093,435.5985715,0.000200166,0.000300471,0.000800343,6.993130858,0.000200168,0.000300367,1.000313819,1.999438538,0,0.000300283,1.72565E-09,1.72488E-09,3.44977E-09,0.000598179,0.000996134,6.90003E-09,0.000843204,1.997539514,6.987875391,0.99890855,0,0,6.90482E-09,7.66927E-10,7.66812E-10,1.53296E-09,2.29831E-09,1.53366E-09,4.14113E-09,1.72469E-09,6.90018E-10,3.44514E-10,4.18946E-09,7.38352E-10,9.85669E-10,9.86111E-10,1.03534E-09,1.03505E-09,3.45061E-10,1.03521E-09,3.10619E-09,3.44049E-10,9.88551E-10,9.90077E-10,1.97258E-09,2.95044E-09,1.47826E-09,1.97232E-09,3.45047E-09,3.139E-09,6.24856E-10,6.28231E-10,2.50889E-09,6.03282E-09,8.65586E-10,0.000993786,0.001193162,657.5226241,7.30943E-09,7.0525E-09,7.36446E-09,6.63633E-09,6.90115E-09,6.89493E-09,6.90308E-09,6.90139E-09,6.90022E-09,6.89834E-09,3.4502E-09,3.45108E-09,6.90128E-09,1.3801E-09,6.90235E-09,4.14047E-09,2.30047E-09,1.2881E-08,6.90093E-09,6.90112E-09,6.90079E-09,4.60109E-09,2.30068E-09,1.03661E-08,1.72547E-09,3.45156E-09,1.72389E-09,6.90088E-09,0.000200165,0.000200187,0.000200087,3.9723456,0.000400346,184.1497574,0.000200169,0.000600501,6.90085E-09,8.62699E-10,8.62702E-10,8.62605E-10,8.62667E-10,8.62099E-10,8.6256E-10,8.6281E-10,8.62647E-10,6.90076E-09,2.30032E-09,2.30033E-09,2.29981E-09,9.85325E-10,9.88197E-10,9.85135E-10,9.84637E-10,9.88477E-10,9.85035E-10,9.84921E-10,6.90092E-09,6.90218E-09,2.29989E-09,2.30027E-09,2.30034E-09,1.38031E-09,1.38016E-09,1.38011E-09,1.37989E-09,1.37931E-09,2.30097E-09,2.29951E-09,2.30016E-09,6.9007E-09,6.90056E-09,5.7492E-10,5.75026E-10,5.75057E-10,5.75055E-10,5.75766E-10,5.75142E-10,5.75024E-10,5.75033E-10,5.75351E-10,5.74962E-10,5.75027E-10,2.53939E-10,1.72519E-08,3.44972E-09,2.30007E-09,2.30035E-09,9.20085E-09,3.46808E-09,0.000199536,6.90071E-09
17,1.03453E-08,6.89904E-09,1.21369E-09,4.53428E-09,5.74801E-09,5.74722E-09,1.72391E-08,3.44845E-09,6.8962E-09,6.89366E-09,1.72395E-08,5.74537E-09,5.74567E-09,5.74764E-09,12.77182838,47.02127152,71652.86533,352.9948288,109.955471,10.99489093,327.9660378,0.000500051,1788.680838,880.9939741,741.8241891,0,0.00099976,4.31096E-09,4.30902E-09,8.61808E-09,0.001494349,0.002488504,1.72374E-08,18.9893238,1295.23213,21.97689261,0.001998581,0,0,1.72494E-08,1.91591E-09,1.91562E-09,3.82957E-09,5.74154E-09,3.83133E-09,1.03452E-08,4.30855E-09,1.72378E-09,8.60653E-10,1.04659E-08,1.84452E-09,2.46236E-09,2.46347E-09,2.58644E-09,2.58572E-09,8.62017E-10,2.58613E-09,7.75975E-09,8.59489E-10,2.46956E-09,2.47337E-09,4.92782E-09,7.37069E-09,3.69293E-09,4.92717E-09,8.61982E-09,7.84174E-09,1.56099E-09,1.56942E-09,6.26761E-09,1.50709E-08,2.16237E-09,0.002482638,0.002980713,1435.761738,1.82601E-08,1.76183E-08,1.83976E-08,1.65786E-08,1.72402E-08,1.72246E-08,1.7245E-08,1.72408E-08,1.72379E-08,1.72332E-08,8.61915E-09,8.62135E-09,1.72405E-08,3.44771E-09,1.72432E-08,1.03436E-08,5.74694E-09,3.21787E-08,1.72396E-08,1.72401E-08,1.72393E-08,1.14943E-08,5.74748E-09,2.58962E-08,4.31049E-09,8.62256E-09,4.30656E-09,1.72395E-08,0.000500045,0.000500098,0.000499849,8.930424755,0.001000128,278.0228838,0.000500054,0.001500149,1.72394E-08,2.15516E-09,2.15517E-09,2.15493E-09,2.15508E-09,2.15366E-09,2.15482E-09,2.15544E-09,2.15503E-09,1.72392E-08,5.74657E-09,5.74659E-09,5.7453E-09,2.4615E-09,2.46867E-09,2.46103E-09,2.45978E-09,2.46938E-09,2.46078E-09,2.46049E-09,1.72396E-08,1.72428E-08,5.74549E-09,5.74646E-09,5.74662E-09,3.44824E-09,3.44787E-09,3.44774E-09,3.44718E-09,3.44573E-09,5.7482E-09,5.74456E-09,5.74616E-09,1.72391E-08,1.72387E-08,1.43624E-09,1.43651E-09,1.43659E-09,1.43658E-09,1.43836E-09,1.4368E-09,1.4365E-09,1.43653E-09,1.43732E-09,1.43635E-09,1.43651E-09,6.34382E-10,4.30981E-08,8.61797E-09,5.74595E-09,5.74665E-09,2.29852E-08,8.66382E-09,0.000498472,1.72391E-08
18,2.06884E-09,1.37967E-09,2.42713E-10,9.06762E-10,1.14948E-09,1.14932E-09,3.44747E-09,6.89618E-10,1.3791E-09,1.37859E-09,3.44755E-09,1.14896E-09,1.14902E-09,1.14941E-09,16.69259613,0.000199833,412.9186097,35761.69379,21.01097448,35.97270465,0.000199896,1E-04,11.99900859,277.9169234,0.000499921,0,0.000199931,8.62103E-10,8.61715E-10,1.72344E-09,0.000298839,0.00049765,3.44712E-09,0.000421249,25.97948137,0.000399524,0.000399675,0,0,3.44952E-09,3.83142E-10,3.83084E-10,7.65835E-10,1.14819E-09,7.66187E-10,2.06883E-09,8.61622E-10,3.4472E-10,1.72113E-10,2.09297E-09,3.68866E-10,4.92421E-10,4.92642E-10,5.17235E-10,5.17091E-10,1.72386E-10,5.17172E-10,1.55179E-09,1.7188E-10,4.93861E-10,4.94623E-10,9.85463E-10,1.47399E-09,7.3851E-10,9.85332E-10,1.72379E-09,1.56819E-09,3.12166E-10,3.13852E-10,1.25339E-09,3.01388E-09,4.3243E-10,0.000496476,0.000596081,298.8544843,3.65165E-09,3.5233E-09,3.67914E-09,3.31539E-09,3.44768E-09,3.44457E-09,3.44864E-09,3.4478E-09,3.44722E-09,3.44628E-09,1.72365E-09,1.72409E-09,3.44774E-09,6.89471E-10,3.44828E-09,2.0685E-09,1.14927E-09,6.43508E-09,3.44757E-09,3.44767E-09,3.4475E-09,2.29862E-09,1.14938E-09,5.17871E-09,8.6201E-10,1.72433E-09,8.61223E-10,3.44755E-09,9.99987E-05,0.000100009,9.99595E-05,6.945281075,0.000200005,184.0108396,0.0001,0.000299999,3.44753E-09,4.30988E-10,4.30989E-10,4.30941E-10,4.30972E-10,4.30688E-10,4.30919E-10,4.31043E-10,4.30962E-10,3.44749E-09,1.14919E-09,1.1492E-09,1.14894E-09,4.9225E-10,4.93684E-10,4.92155E-10,4.91906E-10,4.93824E-10,4.92105E-10,4.92048E-10,3.44757E-09,3.4482E-09,1.14898E-09,1.14917E-09,1.1492E-09,6.89578E-10,6.89503E-10,6.89477E-10,6.89365E-10,6.89076E-10,1.14952E-09,1.14879E-09,1.14911E-09,3.44746E-09,3.44739E-09,2.87219E-10,2.87272E-10,2.87288E-10,2.87286E-10,2.87642E-10,2.8733E-10,2.87271E-10,2.87276E-10,2.87434E-10,2.8724E-10,2.87272E-10,1.26863E-10,8.61874E-09,1.72342E-09,1.14907E-09,1.14921E-09,4.59657E-09,1.73259E-09,9.96841E-05,3.44746E-09
19,4.13748E-09,2.7592E-09,4.85402E-10,1.81343E-09,2.29885E-09,2.29854E-09,6.89461E-09,1.37917E-09,2.75806E-09,2.75705E-09,6.89476E-09,2.2978E-09,2.29792E-09,2.29871E-09,26.5113449,8.001658473,24.98424957,9.99492E-05,63223.51208,399.8354712,44.95825588,253.9891487,81.95494248,775.1321425,745.2007467,0,0.000399843,1.72412E-09,1.72335E-09,3.44671E-09,0.000597648,0.00099525,6.89391E-09,0.000842456,11.9749009,0.000799008,0.000699469,0,0,6.89869E-09,7.66246E-10,7.66131E-10,1.53159E-09,2.29627E-09,1.5323E-09,4.13746E-09,1.72316E-09,6.89406E-10,3.44209E-10,4.18574E-09,7.37696E-10,9.84794E-10,9.85236E-10,1.03442E-09,1.03413E-09,3.44754E-10,1.03429E-09,3.10343E-09,3.43743E-10,9.87674E-10,9.89198E-10,1.97083E-09,2.94782E-09,1.47695E-09,1.97057E-09,3.4474E-09,3.13622E-09,6.24301E-10,6.27674E-10,2.50666E-09,6.02746E-09,8.64818E-10,0.000992904,0.001192103,93.9764511,7.30294E-09,7.04624E-09,7.35792E-09,6.63044E-09,6.89502E-09,6.88881E-09,6.89695E-09,6.89527E-09,6.89409E-09,6.89222E-09,3.44713E-09,3.44802E-09,6.89515E-09,1.37887E-09,6.89622E-09,4.13679E-09,2.29843E-09,1.28695E-08,6.8948E-09,6.89499E-09,6.89467E-09,4.59701E-09,2.29864E-09,1.03569E-08,1.72393E-09,3.4485E-09,1.72236E-09,6.89475E-09,0.000199988,0.000200009,0.000199909,5.95303018,0.00039999,309.0069553,0.000199991,0.000599968,6.89473E-09,8.61933E-10,8.61936E-10,8.6184E-10,8.61901E-10,8.61333E-10,8.61795E-10,8.62044E-10,8.61882E-10,6.89463E-09,2.29828E-09,2.29829E-09,2.29777E-09,9.8445E-10,9.87319E-10,9.84261E-10,9.83762E-10,9.876E-10,9.8416E-10,9.84046E-10,6.89479E-09,6.89605E-09,2.29784E-09,2.29823E-09,2.2983E-09,1.37909E-09,1.37894E-09,1.37889E-09,1.37866E-09,1.37808E-09,2.29893E-09,2.29747E-09,2.29811E-09,6.89457E-09,6.89444E-09,5.74409E-10,5.74515E-10,5.74547E-10,5.74544E-10,5.75255E-10,5.74632E-10,5.74513E-10,5.74523E-10,5.74841E-10,5.74452E-10,5.74516E-10,2.53714E-10,1.72366E-08,3.44666E-09,2.29803E-09,2.29831E-09,9.19268E-09,3.465E-09,0.000199358,6.89458E-09
20,8.27837E-09,5.52067E-09,9.71204E-10,3.62837E-09,4.5996E-09,4.59897E-09,1.37949E-08,2.75947E-09,5.51839E-09,5.51637E-09,1.37952E-08,4.59749E-09,4.59773E-09,4.59931E-09,8.846221968,0.000699469,66.04391663,371.2005925,6437.119034,111909.6337,2.001164118,0.000400145,390.2367824,734.2090127,1162.335138,0,0.000800016,3.44966E-09,3.44811E-09,6.89626E-09,0.00119579,0.001991321,1.37935E-08,0.001685607,0.004394475,217.8747682,0.001599281,0,0,1.38031E-08,1.53312E-09,1.53289E-09,3.06445E-09,4.59443E-09,3.06586E-09,8.27833E-09,3.44774E-09,1.37938E-09,6.88701E-10,8.37493E-09,1.476E-09,1.9704E-09,1.97129E-09,2.06969E-09,2.06911E-09,6.89793E-10,2.06944E-09,6.20942E-09,6.8777E-10,1.97616E-09,1.97921E-09,3.94328E-09,5.89808E-09,2.95511E-09,3.94276E-09,6.89765E-09,6.27503E-09,1.24912E-09,1.25587E-09,5.01539E-09,1.20599E-08,1.73035E-09,0.001986627,0.00238519,1620.36386,1.46119E-08,1.40983E-08,1.47219E-08,1.32664E-08,1.37957E-08,1.37833E-08,1.37996E-08,1.37962E-08,1.37939E-08,1.37901E-08,6.89712E-09,6.89888E-09,1.3796E-08,2.75889E-09,1.37981E-08,8.277E-09,4.59875E-09,2.57497E-08,1.37953E-08,1.37957E-08,1.3795E-08,9.19781E-09,4.59918E-09,2.07224E-08,3.44929E-09,6.89984E-09,3.44614E-09,1.37952E-08,0.00040014,0.000400183,0.000399983,25.8110513,0.000800311,465.3036323,0.000400147,0.001200432,1.37951E-08,1.72458E-09,1.72458E-09,1.72439E-09,1.72451E-09,1.72338E-09,1.7243E-09,1.7248E-09,1.72447E-09,1.3795E-08,4.59845E-09,4.59847E-09,4.59743E-09,1.96971E-09,1.97545E-09,1.96933E-09,1.96834E-09,1.97601E-09,1.96913E-09,1.96891E-09,1.37953E-08,1.37978E-08,4.59759E-09,4.59836E-09,4.59849E-09,2.75931E-09,2.75902E-09,2.75891E-09,2.75846E-09,2.7573E-09,4.59976E-09,4.59684E-09,4.59812E-09,1.37948E-08,1.37946E-08,1.14929E-09,1.14951E-09,1.14957E-09,1.14956E-09,1.15099E-09,1.14974E-09,1.1495E-09,1.14952E-09,1.15016E-09,1.14938E-09,1.14951E-09,5.07637E-10,3.44875E-08,6.89617E-09,4.59796E-09,4.59852E-09,1.83929E-08,6.93286E-09,0.000398881,1.37949E-08
